id,category,prompt,expected_answer,evaluation_type,generated_response,generated_tokens,generated_token_ids,output_token_count,generation_time_seconds,is_evaluable,is_correct,evaluation_notes,token_entropy,mean_token_entropy,logits_shape,hidden_states_shape,L,D,C,E,V,candidate_metric_01,path_efficiency,curvature_density,entropy_per_step,trajectory_compression,trajectory_expansion,hidden_state_dispersion,hidden_state_radius,trajectory_self_similarity,trajectory_loop_score
arithmetic_019,arithmetic,"If you split 45 candies among 9 people equally, how many candies does each person get?",5,exact,"1. Group 1: 4
2. Group 2: 4
3. Group 3: 4
4. Group 4: 4
5. Group 5: 4
6","['<0x0A>', '<0x0A>', '1', '.', '▁Group', '▁', '1', ':', '▁', '4', '<0x0A>', '2', '.', '▁Group', '▁', '2', ':', '▁', '4', '<0x0A>', '3', '.', '▁Group', '▁', '3', ':', '▁', '4', '<0x0A>', '4', '.', '▁Group', '▁', '4', ':', '▁', '4', '<0x0A>', '5', '.', '▁Group', '▁', '5', ':', '▁', '4', '<0x0A>', '6']","[13, 13, 29896, 29889, 6431, 29871, 29896, 29901, 29871, 29946, 13, 29906, 29889, 6431, 29871, 29906, 29901, 29871, 29946, 13, 29941, 29889, 6431, 29871, 29941, 29901, 29871, 29946, 13, 29946, 29889, 6431, 29871, 29946, 29901, 29871, 29946, 13, 29945, 29889, 6431, 29871, 29945, 29901, 29871, 29946, 13, 29953]",48,9.834020800000872,True,False,Did not match expected answer.,"[1.5694106817245483, 1.059300184249878, 2.738736152648926, 0.32906579971313477, 3.136017322540283, 1.4202322959899902, 0.014924336224794388, 0.5460307002067566, 0.6183110475540161, 1.959589958190918, 1.295526385307312, 0.06738162040710449, 1.963315298780799e-05, 0.0002201516181230545, 0.00010696094250306487, 0.003726894035935402, 0.00014159477723296732, 0.00031750014750286937, 1.532908320426941, 0.03141520172357559, 0.0007237186655402184, 2.3583570509799756e-05, 0.0008685745997354388, 1.9700497432495467e-05, 0.0005143211456015706, 6.556569860549644e-05, 0.0001661352871451527, 0.7929894328117371, 0.003445453243330121, 0.012195929884910583, 2.324043271073606e-05, 0.0013652985217049718, 3.023284807568416e-05, 0.0013207683805376291, 7.353226828854531e-05, 0.0002614114200696349, 0.43033766746520996, 0.004256685730069876, 0.23512625694274902, 3.352265412104316e-05, 0.004189756233245134, 4.282893496565521e-05, 0.002981063909828663, 0.0001147566144936718, 0.0001117895299103111, 0.41246122121810913, 0.0018466311739757657, 0.00835676584392786]",0.3799443244934082,"[48, 32000]","[48, 2048]",3807.49169921875,101.898193359375,37.36564480383348,0.3799443244934082,46,98.34505319602889,0.026762551676812123,0.012081444592364739,0.007915506760279337,2.1228790283203125,79.32274373372395,59.90146399710087,84.6555612169534,-0.013686042756261669,18
arithmetic_020,arithmetic,What is 2 to the power of 5?,32,exact,,['</s>'],[2],1,0.377022599997872,True,False,Did not match expected answer.,[0.7200959920883179],0.7200959920883179,"[1, 32000]","[1, 2048]",0.0,0.0,0.0,0.7200959920883179,0,0.0,0.0,0.0,0.7200959920883179,0.0,0.0,0.0,0.0,0.0,0
logic_001,logic,All roses are flowers. Some flowers fade quickly. Does it follow that all roses fade quickly?,no,yes_no,"Well, you can test this for yourself by planting a rose bush in a sunny spot in your garden. I will plant a rose bush tomorrow. Will it look dead tomorrow? Will it look dead tomorrow? Will it","['▁Well', ',', '▁you', '▁can', '▁test', '▁this', '▁for', '▁yourself', '▁by', '▁plant', 'ing', '▁a', '▁rose', '▁bush', '▁in', '▁a', '▁sun', 'ny', '▁spot', '▁in', '▁your', '▁garden', '.', '▁I', '▁will', '▁plant', '▁a', '▁rose', '▁bush', '▁tom', 'orrow', '.', '▁Will', '▁it', '▁look', '▁dead', '▁tom', 'orrow', '?', '▁Will', '▁it', '▁look', '▁dead', '▁tom', 'orrow', '?', '▁Will', '▁it']","[5674, 29892, 366, 508, 1243, 445, 363, 7535, 491, 8024, 292, 263, 11492, 27089, 297, 263, 6575, 1460, 9758, 297, 596, 16423, 29889, 306, 674, 8024, 263, 11492, 27089, 6454, 22396, 29889, 2811, 372, 1106, 7123, 6454, 22396, 29973, 2811, 372, 1106, 7123, 6454, 22396, 29973, 2811, 372]",48,9.9873368999979,True,False,Did not match expected answer.,"[2.0468130111694336, 0.10553498566150665, 2.718595266342163, 2.5506486892700195, 2.167985439300537, 1.1425272226333618, 2.1058104038238525, 0.01061753835529089, 1.050129771232605, 2.288944959640503, 7.989691221155226e-05, 0.91585373878479, 0.9866703748703003, 0.6321154832839966, 1.2803258895874023, 0.8765655755996704, 2.0495030879974365, 0.0030641257762908936, 0.3985672891139984, 1.5104660987854004, 0.11231529712677002, 1.093353509902954, 0.6991856098175049, 3.031691074371338, 2.5440850257873535, 2.234248161315918, 1.6810780763626099, 0.787969172000885, 0.06288625299930573, 1.6856248378753662, 0.0003087208606302738, 1.4698506593704224, 2.494454860687256, 1.2420451641082764, 2.5385031700134277, 2.5009732246398926, 2.163646697998047, 0.0002052105264738202, 0.2258310317993164, 2.5180606842041016, 0.4634603261947632, 1.5185120105743408, 0.8840024471282959, 2.119046449661255, 7.290652138181031e-05, 0.16037136316299438, 2.5636236667633057, 0.08703876286745071]",1.2859011888504028,"[48, 32000]","[48, 2048]",3900.170166015625,89.13331604003906,43.7565922518091,1.2859011888504028,46,34.02795847084296,0.022853699260793222,0.011794357179803039,0.02678960810105006,1.8569440841674805,81.25354512532552,67.01671189648542,83.3090775930685,-0.002451574158826771,11
logic_002,logic,"If every blicket is a dax and every dax is a wug, is every blicket a wug?",yes,yes_no,,['</s>'],[2],1,0.4289318000010098,True,False,Did not match expected answer.,[0.9703095555305481],0.970309555530548,"[1, 32000]","[1, 2048]",0.0,0.0,0.0,0.970309555530548,0,0.0,0.0,0.0,0.970309555530548,0.0,0.0,0.0,0.0,0.0,0
logic_003,logic,"If all squares are rectangles, and this shape is a square, is it a rectangle?",yes,yes_no,"I need to write a program in C++ that checks whether a given square is a rectangle or not.

The program should prompt the user to input the size of a square, and then check if the given square is a rectangle.","['▁I', '▁need', '▁to', '▁write', '▁a', '▁program', '▁in', '▁C', '++', '▁that', '▁checks', '▁whether', '▁a', '▁given', '▁square', '▁is', '▁a', '▁rectangle', '▁or', '▁not', '.', '<0x0A>', '<0x0A>', 'The', '▁program', '▁should', '▁prompt', '▁the', '▁user', '▁to', '▁input', '▁the', '▁size', '▁of', '▁a', '▁square', ',', '▁and', '▁then', '▁check', '▁if', '▁the', '▁given', '▁square', '▁is', '▁a', '▁rectangle', '.']","[306, 817, 304, 2436, 263, 1824, 297, 315, 1817, 393, 12747, 3692, 263, 2183, 6862, 338, 263, 16701, 470, 451, 29889, 13, 13, 1576, 1824, 881, 9508, 278, 1404, 304, 1881, 278, 2159, 310, 263, 6862, 29892, 322, 769, 1423, 565, 278, 2183, 6862, 338, 263, 16701, 29889]",48,9.745687899998302,True,False,Did not match expected answer.,"[2.0151212215423584, 2.533801317214966, 1.1069380044937134, 2.5799973011016846, 0.22296354174613953, 1.3830370903015137, 0.8509472608566284, 1.666045904159546, 0.5577462911605835, 0.29026827216148376, 1.8213318586349487, 0.7390426993370056, 0.28338921070098877, 0.12272909283638, 1.8476307392120361, 0.27454930543899536, 0.11515690386295319, 0.022017838433384895, 0.6991961002349854, 0.04851418733596802, 0.36360201239585876, 1.6358885765075684, 1.7775616645812988, 2.438261032104492, 0.5263787508010864, 0.09412411600351334, 1.1057168245315552, 0.005103250499814749, 0.00010339845903217793, 0.09129344671964645, 0.612952470779419, 0.5212940573692322, 1.5040231943130493, 0.133657768368721, 0.3408629298210144, 0.5816411375999451, 1.5678058862686157, 0.8348572254180908, 0.10597603023052216, 1.8609588146209717, 0.723927915096283, 0.4861394166946411, 1.4407232999801636, 0.16122062504291534, 0.5106595158576965, 0.10761988908052444, 0.045723605901002884, 1.302497148513794]",0.8346040844917297,"[48, 32000]","[48, 2048]",3894.367431640625,109.53279876708984,35.5543497059871,0.8346040844917297,46,42.60025845385066,0.02812595387820037,0.011811931156331864,0.0173875850935777,2.281933307647705,81.13265482584636,71.1197780242012,95.7633877403354,-0.045224907988784445,3
logic_004,logic,"If no cats are reptiles and Luna is a cat, can Luna be a reptile?",no,yes_no,,['</s>'],[2],1,0.4228188999986741,True,False,Did not match expected answer.,[1.1663250923156738],1.1663250923156738,"[1, 32000]","[1, 2048]",0.0,0.0,0.0,1.1663250923156738,0,0.0,0.0,0.0,1.1663250923156738,0.0,0.0,0.0,0.0,0.0,0
logic_005,logic,"If some writers are teachers and all teachers read books, must some writers read books?",yes,yes_no,"13. Have you ever seen a teacher read a book for enjoyment?
14. When you read a book, do you have to concentrate on what's happening on the page or do you also take note of","['<0x0A>', '1', '3', '.', '▁Have', '▁you', '▁ever', '▁seen', '▁a', '▁teacher', '▁read', '▁a', '▁book', '▁for', '▁enjoy', 'ment', '?', '<0x0A>', '1', '4', '.', '▁When', '▁you', '▁read', '▁a', '▁book', ',', '▁do', '▁you', '▁have', '▁to', '▁concent', 'rate', '▁on', '▁what', ""'"", 's', '▁happening', '▁on', '▁the', '▁page', '▁or', '▁do', '▁you', '▁also', '▁take', '▁note', '▁of']","[13, 29896, 29941, 29889, 6975, 366, 3926, 3595, 263, 15703, 1303, 263, 3143, 363, 13389, 358, 29973, 13, 29896, 29946, 29889, 1932, 366, 1303, 263, 3143, 29892, 437, 366, 505, 304, 10484, 10492, 373, 825, 29915, 29879, 10464, 373, 278, 1813, 470, 437, 366, 884, 2125, 4443, 310]",48,9.694021000002977,True,False,Did not match expected answer.,"[1.6089755296707153, 0.8642909526824951, 2.2589941024780273, 0.26230648159980774, 2.831145763397217, 1.5953681468963623, 0.5454652905464172, 2.429847240447998, 0.6182783246040344, 1.657932996749878, 2.09751296043396, 0.8480413556098938, 0.15044382214546204, 1.7654025554656982, 1.4931234121322632, 0.004094426520168781, 0.5333279371261597, 0.5665735602378845, 0.07991661876440048, 0.0522453710436821, 0.0004455234738998115, 2.413027763366699, 1.9288815259933472, 1.8523746728897095, 0.5255091786384583, 0.04401954263448715, 0.4058220088481903, 0.8317977786064148, 0.003487888490781188, 2.1294407844543457, 1.3277374505996704, 2.9088480472564697, 2.2777544472774025e-06, 1.350141167640686, 0.884902834892273, 1.2995964288711548, 1.7529131582705304e-05, 0.39530062675476074, 0.8571454882621765, 0.03239304944872856, 0.050436053425073624, 1.1282585859298706, 1.0164166688919067, 0.018883267417550087, 2.670194149017334, 2.2653229236602783, 0.5930587649345398, 0.005682072602212429]",1.0250506401062012,"[48, 32000]","[48, 2048]",3862.9375,107.04031372070312,36.08862274151625,1.0250506401062012,46,35.20667304571143,0.027709563957662563,0.011908036306567218,0.021355221668879192,2.230006535847982,80.47786458333333,69.39692613800831,94.68914218746755,-0.052996950420336045,1
logic_006,logic,"If the alarm rings only when the door opens, and the alarm rang, what can you infer?",the door opened,contains,"- The alarm only rang when the door opened because the door was opened when the alarm rang.

- The alarm only rang when the door opened because the door was opened when the alarm rang.

- The alarm only","['<0x0A>', '<0x0A>', '-', '▁The', '▁alarm', '▁only', '▁rang', '▁when', '▁the', '▁door', '▁opened', '▁because', '▁the', '▁door', '▁was', '▁opened', '▁when', '▁the', '▁alarm', '▁rang', '.', '<0x0A>', '<0x0A>', '-', '▁The', '▁alarm', '▁only', '▁rang', '▁when', '▁the', '▁door', '▁opened', '▁because', '▁the', '▁door', '▁was', '▁opened', '▁when', '▁the', '▁alarm', '▁rang', '.', '<0x0A>', '<0x0A>', '-', '▁The', '▁alarm', '▁only']","[13, 13, 29899, 450, 21200, 871, 19120, 746, 278, 3050, 6496, 1363, 278, 3050, 471, 6496, 746, 278, 21200, 19120, 29889, 13, 13, 29899, 450, 21200, 871, 19120, 746, 278, 3050, 6496, 1363, 278, 3050, 471, 6496, 746, 278, 21200, 19120, 29889, 13, 13, 29899, 450, 21200, 871]",48,9.771604800000205,True,True,Matched expected answer.,"[1.7118386030197144, 0.32523810863494873, 2.472956418991089, 2.184054136276245, 0.8351584076881409, 2.234200954437256, 0.9521256685256958, 0.3314654529094696, 0.09029679000377655, 0.013070952147245407, 0.1916947066783905, 1.379871129989624, 0.933361828327179, 1.64190673828125, 1.059916615486145, 1.9400322437286377, 2.3120484352111816, 0.2093142867088318, 0.03365810215473175, 0.84665846824646, 0.34960535168647766, 0.6503430008888245, 0.5244508385658264, 2.1631054878234863, 0.26574212312698364, 0.40777015686035156, 0.9463604688644409, 0.07510869950056076, 0.16446185111999512, 0.11936413496732712, 0.038176387548446655, 0.7004334926605225, 0.6334813237190247, 0.2631295621395111, 0.7230604887008667, 0.6002373695373535, 0.4664049744606018, 1.7893165349960327, 0.05768921598792076, 0.02625492587685585, 0.1950032114982605, 0.8118175268173218, 0.3031237721443176, 0.04778285324573517, 0.6451148986816406, 0.08830662071704865, 0.19471904635429382, 0.24429111182689667]",0.7331984043121338,"[48, 32000]","[48, 2048]",3821.5283203125,109.7282943725586,34.82719149299205,0.7331984043121338,45,47.50036455093754,0.028713196704397502,0.011775393567231288,0.015274966756502787,2.286006132761637,79.61517333984375,65.79760324626342,95.37797613837313,-0.07811578683744042,23
logic_007,logic,"If it rains, the ground gets wet. The ground is wet. Does that prove it rained?",no,yes_no,"Example: The sky is overcast. The sky is overcast. Does that prove it is raining?

3. Simile: ""The forest is alive with the sound of birds singing."" The forest is alive","['▁', '<0x0A>', '<0x0A>', 'Example', ':', '▁The', '▁sky', '▁is', '▁over', 'cast', '.', '▁The', '▁sky', '▁is', '▁over', 'cast', '.', '▁Does', '▁that', '▁prove', '▁it', '▁is', '▁ra', 'ining', '?', '<0x0A>', '<0x0A>', '3', '.', '▁Sim', 'ile', ':', '▁""', 'The', '▁forest', '▁is', '▁alive', '▁with', '▁the', '▁sound', '▁of', '▁birds', '▁singing', '.""', '▁The', '▁forest', '▁is', '▁alive']","[29871, 13, 13, 14023, 29901, 450, 14744, 338, 975, 4384, 29889, 450, 14744, 338, 975, 4384, 29889, 5538, 393, 6356, 372, 338, 1153, 2827, 29973, 13, 13, 29941, 29889, 3439, 488, 29901, 376, 1576, 13569, 338, 18758, 411, 278, 6047, 310, 17952, 23623, 1213, 450, 13569, 338, 18758]",48,10.002705200000491,True,False,Did not match expected answer.,"[1.377905011177063, 1.240483045578003, 0.6293107271194458, 3.243617057800293, 1.0126891136169434, 1.9703781604766846, 2.4307401180267334, 0.8376808166503906, 1.768880844116211, 0.00019076571334153414, 1.2501524686813354, 0.8270079493522644, 0.9548347592353821, 0.05033482238650322, 0.7662205696105957, 0.00018134219862986356, 0.08043071627616882, 1.0773721933364868, 0.06921454519033432, 0.2641753852367401, 0.28050968050956726, 1.1215424537658691, 1.1823636293411255, 0.015116668306291103, 0.10068026185035706, 0.870108962059021, 0.017064498737454414, 2.8875536918640137, 0.020208215340971947, 3.4108564853668213, 1.3559361696243286, 1.2427122592926025, 2.039882183074951, 0.7030549645423889, 1.2493834495544434, 1.1741350889205933, 1.762305498123169, 0.16780003905296326, 0.2073826789855957, 0.30461835861206055, 0.008773557841777802, 1.2783782482147217, 1.3225208520889282, 0.3253145217895508, 0.9154374599456787, 0.02476431429386139, 0.16975057125091553, 0.014302155934274197]",0.9171721339225768,"[48, 32000]","[48, 2048]",4283.7470703125,108.03565216064452,39.651235352777306,0.9171721339225768,45,43.23205414363849,0.02521989519627808,0.010504821891063994,0.019107752790053684,2.2507427533467608,89.24473063151042,75.54077934424643,90.12323654050222,0.07578465634396513,3
logic_008,logic,"If A is taller than B and B is taller than C, who is taller, A or C?",A,contains,"Solution: In this problem, A and C are both taller than B. Since B is taller than C, A is the taller one.","['<0x0A>', '<0x0A>', 'Sol', 'ution', ':', '▁In', '▁this', '▁problem', ',', '▁A', '▁and', '▁C', '▁are', '▁both', '▁t', 'aller', '▁than', '▁B', '.', '▁Since', '▁B', '▁is', '▁t', 'aller', '▁than', '▁C', ',', '▁A', '▁is', '▁the', '▁t', 'aller', '▁one', '.', '</s>']","[13, 13, 13296, 918, 29901, 512, 445, 1108, 29892, 319, 322, 315, 526, 1716, 260, 12572, 1135, 350, 29889, 4001, 350, 338, 260, 12572, 1135, 315, 29892, 319, 338, 278, 260, 12572, 697, 29889, 2]",35,7.369535499998165,True,True,Matched expected answer.,"[0.8553171157836914, 0.7668437361717224, 3.1637158393859863, 0.01367299072444439, 0.023621708154678345, 0.8896421790122986, 0.4477953314781189, 1.514718770980835, 0.21764959394931793, 1.6980868577957153, 0.7578547596931458, 0.5220385193824768, 0.06752660125494003, 1.3480706214904785, 0.29559725522994995, 4.7361791075672954e-05, 0.01483878307044506, 0.002023860113695264, 0.6504220962524414, 1.5334851741790771, 0.9771140217781067, 0.005834389012306929, 0.46723639965057373, 2.300007935218673e-07, 0.023274913430213928, 0.7838966250419617, 0.03835393488407135, 1.3503406047821045, 0.5187163352966309, 0.8899176716804504, 0.8454725742340088, 1.0521364401938627e-06, 1.2087740898132324, 0.38834261894226074, 1.6799236536026]",0.6845762729644775,"[35, 32000]","[35, 2048]",3112.799072265625,72.99410247802734,42.644528346692645,0.6845762729644775,33,62.29331928497244,0.0234496672555544,0.01060139097766475,0.01955932208469936,2.0855457850864956,88.93711635044643,71.14429245777501,91.2108148499998,-0.10915384179729637,1
logic_009,logic,Either the lamp is on or the room is dark. The lamp is not on. What follows?,the room is dark,contains,The lamp is not on. Either the lamp is on or the room is dark. The lamp is not on.,"['▁The', '▁lamp', '▁is', '▁not', '▁on', '.', '▁Either', '▁the', '▁lamp', '▁is', '▁on', '▁or', '▁the', '▁room', '▁is', '▁dark', '.', '▁The', '▁lamp', '▁is', '▁not', '▁on', '.', '</s>']","[450, 28692, 338, 451, 373, 29889, 20370, 278, 28692, 338, 373, 470, 278, 5716, 338, 6501, 29889, 450, 28692, 338, 451, 373, 29889, 2]",24,5.08427379999921,True,True,Matched expected answer.,"[1.8974905014038086, 0.9662336111068726, 0.2085874229669571, 1.0126500129699707, 0.05170578137040138, 0.26063522696495056, 2.1711604595184326, 0.03343788906931877, 0.6193321347236633, 0.004177341237664223, 0.05546921491622925, 0.015503994189202785, 0.0018130247481167316, 0.0013082546647638083, 0.00018346990691497922, 0.1324136108160019, 0.010707606561481953, 0.9220989942550659, 0.015643728896975517, 0.0045766872353851795, 0.7366725206375122, 0.002302472246810794, 0.01972969062626362, 1.8655349016189575]",0.4587236940860748,"[24, 32000]","[24, 2048]",1702.50341796875,46.17488098144531,36.87077003301591,0.4587236940860748,22,80.37685977061713,0.027121755230621727,0.012922147331867393,0.01911348725358645,1.923953374226888,70.93764241536458,55.69818086139902,65.74491745963671,0.05723855833014592,9
logic_010,logic,"If every metal conducts heat and copper is a metal, does copper conduct heat?",yes,yes_no,"9. A metal has a melting point of 1170°C and boiling point of 3560°C. What is the melting point of copper?
10. A metal has","['<0x0A>', '9', '.', '▁A', '▁metal', '▁has', '▁a', '▁mel', 'ting', '▁point', '▁of', '▁', '1', '1', '7', '0', '°', 'C', '▁and', '▁bo', 'iling', '▁point', '▁of', '▁', '3', '5', '6', '0', '°', 'C', '.', '▁What', '▁is', '▁the', '▁mel', 'ting', '▁point', '▁of', '▁co', 'pper', '?', '<0x0A>', '1', '0', '.', '▁A', '▁metal', '▁has']","[13, 29929, 29889, 319, 11915, 756, 263, 9232, 1259, 1298, 310, 29871, 29896, 29896, 29955, 29900, 30073, 29907, 322, 1045, 6504, 1298, 310, 29871, 29941, 29945, 29953, 29900, 30073, 29907, 29889, 1724, 338, 278, 9232, 1259, 1298, 310, 1302, 2496, 29973, 13, 29896, 29900, 29889, 319, 11915, 756]",48,9.795071500000631,True,False,Did not match expected answer.,"[1.4726675748825073, 1.6732828617095947, 0.13263832032680511, 2.6131765842437744, 3.0913033485412598, 1.9827508926391602, 0.508560061454773, 0.7788696885108948, 8.260764298029244e-05, 0.051894355565309525, 0.31516435742378235, 0.017041074112057686, 1.2736546993255615, 2.2547500133514404, 1.5801517963409424, 1.7893798351287842, 0.6398676633834839, 0.3922349810600281, 1.105931043624878, 0.3522929251194, 0.011626705527305603, 0.000660368415992707, 0.004967911168932915, 0.006570739671587944, 1.5021488666534424, 2.206165313720703, 1.4975507259368896, 0.5713306069374084, 0.0008253746782429516, 0.0009521057363599539, 0.13962708413600922, 2.109673261642456, 0.3589080572128296, 0.46168893575668335, 2.0776429176330566, 0.0003813666698988527, 0.5496091246604919, 0.532879114151001, 0.2524659037590027, 3.89156884921249e-05, 0.8715914487838745, 0.23579159379005432, 0.032497718930244446, 0.002236884320154786, 3.465379631961696e-05, 1.7785979509353638, 0.30621251463890076, 0.965912401676178]",0.8021726012229919,"[48, 32000]","[48, 2048]",3907.2431640625,120.60332489013672,32.39747467677025,0.8021726012229919,44,40.387161849428765,0.03086660333797632,0.011261136855954373,0.016711929192145664,2.512569268544515,81.40089925130208,71.48139518157232,87.85493975660953,-0.04369605003607885,4
logic_011,logic,No birds in this puzzle can swim. A loon can swim. Is the loon one of the birds in this puzzle?,no,yes_no,"What about a pelican? A pelican can swim. So, I'd have to say that the answer is no.","['▁What', '▁about', '▁a', '▁pel', 'ican', '?', '▁A', '▁pel', 'ican', '▁can', '▁sw', 'im', '.', '▁So', ',', '▁I', ""'"", 'd', '▁have', '▁to', '▁say', '▁that', '▁the', '▁answer', '▁is', '▁no', '.', '</s>']","[1724, 1048, 263, 4639, 2185, 29973, 319, 4639, 2185, 508, 2381, 326, 29889, 1105, 29892, 306, 29915, 29881, 505, 304, 1827, 393, 278, 1234, 338, 694, 29889, 2]",28,5.869309000001522,True,False,Did not match expected answer.,"[1.7730252742767334, 2.10630202293396, 0.943059504032135, 2.7622804641723633, 0.0012908503413200378, 0.4079860746860504, 1.7159781455993652, 0.21367868781089783, 1.0349456715630367e-05, 0.7966573238372803, 0.5873091816902161, 0.0002777197223622352, 0.36749640107154846, 2.5238945484161377, 1.7055253982543945, 3.0347957611083984, 2.0780742168426514, 0.592154324054718, 0.3274690806865692, 0.034371208399534225, 0.28642433881759644, 1.6389360427856445, 1.629637598991394, 1.6623775959014893, 0.6185237169265747, 1.1617733240127563, 0.9922667145729065, 2.267305850982666]",1.1510316133499146,"[28, 32000]","[28, 2048]",2396.76513671875,55.72319793701172,43.01198110395604,1.1510316133499146,26,37.36820136397102,0.02324933598345752,0.010847954854514803,0.04110827190535409,1.9901142120361328,85.5987548828125,67.38475843043453,90.88312614708353,-0.003942040568517124,5
logic_012,logic,"If a card is red, then it is not blue. This card is blue. Can it be red?",no,yes_no,Solution: No. A card can only be one color. The red card in this scenario cannot be blue.,"['<0x0A>', '<0x0A>', 'Sol', 'ution', ':', '▁No', '.', '▁A', '▁card', '▁can', '▁only', '▁be', '▁one', '▁color', '.', '▁The', '▁red', '▁card', '▁in', '▁this', '▁scenario', '▁cannot', '▁be', '▁blue', '.', '</s>']","[13, 13, 13296, 918, 29901, 1939, 29889, 319, 5881, 508, 871, 367, 697, 2927, 29889, 450, 2654, 5881, 297, 445, 10483, 2609, 367, 7254, 29889, 2]",26,5.400614100002713,True,True,Matched expected answer.,"[1.64092218875885, 0.6332745552062988, 3.349215507507324, 0.008173919282853603, 0.02184133045375347, 1.2766392230987549, 0.5815025568008423, 1.422682523727417, 0.7966922521591187, 1.383211374282837, 0.9304198026657104, 0.2606056034564972, 1.2129507064819336, 0.43472370505332947, 1.0016816854476929, 2.384775400161743, 1.5949350595474243, 0.05953822657465935, 0.9185981750488281, 0.6056700348854065, 1.8137171268463135, 0.5735376477241516, 0.18557262420654297, 1.1947836875915527, 1.1522141695022583, 0.5860132575035095]",1.000918984413147,"[26, 32000]","[26, 2048]",2237.830810546875,71.06816864013672,31.488511008049663,1.000918984413147,24,31.45960012589013,0.031757614697765855,0.01072467135892858,0.03849688401589027,2.73339110154372,86.07041579026442,71.32810013534062,91.56571396695674,-0.06894976141768293,2
logic_013,logic,"If all planets orbit stars and Mars is a planet, does Mars orbit a star?",yes,yes_no,"Based on the passage above, Could you provide an example of a planet in our solar system that orbits a star other than the sun?","['<0x0A>', '<0x0A>', 'B', 'ased', '▁on', '▁the', '▁passage', '▁above', ',', '▁Could', '▁you', '▁provide', '▁an', '▁example', '▁of', '▁a', '▁planet', '▁in', '▁our', '▁solar', '▁system', '▁that', '▁or', 'bits', '▁a', '▁star', '▁other', '▁than', '▁the', '▁sun', '?', '</s>']","[13, 13, 29933, 1463, 373, 278, 13382, 2038, 29892, 6527, 366, 3867, 385, 1342, 310, 263, 15754, 297, 1749, 21635, 1788, 393, 470, 14836, 263, 5810, 916, 1135, 278, 6575, 29973, 2]",32,6.564354600002844,True,False,Did not match expected answer.,"[1.5064418315887451, 2.3988945484161377, 3.069161891937256, 0.5423858761787415, 0.0011376384645700455, 0.33885180950164795, 1.4606417417526245, 0.1946214735507965, 0.006798031739890575, 1.5312304496765137, 0.003884828882291913, 1.3359564542770386, 1.038702130317688, 1.110421061515808, 0.08266210556030273, 0.7187966704368591, 2.236708402633667, 0.4787098169326782, 0.8631212115287781, 0.15061742067337036, 1.2876402252004482e-05, 0.07137774676084518, 1.4773410558700562, 1.2417920515872538e-05, 0.7445269823074341, 0.21703235805034637, 1.820841670036316, 4.1873128793668e-05, 0.6976279020309448, 0.6983502507209778, 0.28565019369125366, 0.019333047792315483]",0.7844341993331909,"[32, 32000]","[32, 2048]",2819.697021484375,80.08082580566406,35.21063866557854,0.7844341993331909,30,44.88666951990286,0.02840050728695208,0.010639440965259126,0.024513568729162216,2.502525806427002,88.11553192138672,75.08064314051194,91.81506513437485,0.030009544732786927,1
logic_014,logic,Some artists are musicians. Some musicians are teachers. Must some artists be teachers?,no,yes_no,"It's a matter of interpretation. When you read what others say, you may come across a very different interpretation of what their role may be.

Another example: 

What is a poet? What is a writer","['▁It', ""'"", 's', '▁a', '▁matter', '▁of', '▁interpretation', '.', '▁When', '▁you', '▁read', '▁what', '▁others', '▁say', ',', '▁you', '▁may', '▁come', '▁across', '▁a', '▁very', '▁different', '▁interpretation', '▁of', '▁what', '▁their', '▁role', '▁may', '▁be', '.', '<0x0A>', '<0x0A>', 'An', 'other', '▁example', ':', '▁', '<0x0A>', '<0x0A>', 'What', '▁is', '▁a', '▁poet', '?', '▁What', '▁is', '▁a', '▁writer']","[739, 29915, 29879, 263, 4383, 310, 19854, 29889, 1932, 366, 1303, 825, 4045, 1827, 29892, 366, 1122, 2041, 4822, 263, 1407, 1422, 19854, 310, 825, 1009, 6297, 1122, 367, 29889, 13, 13, 2744, 1228, 1342, 29901, 29871, 13, 13, 5618, 338, 263, 9821, 29973, 1724, 338, 263, 9227]",48,9.776116799999729,True,False,Did not match expected answer.,"[2.024143934249878, 1.7212355136871338, 0.0007166056311689317, 1.605072021484375, 2.976500988006592, 0.009001257829368114, 1.9844560623168945, 0.7859737873077393, 2.6948888301849365, 2.0738885402679443, 2.7024450302124023, 1.9943432807922363, 1.9061427116394043, 1.3723548650741577, 0.9785409569740295, 1.084273099899292, 2.514529228210449, 2.712390184402466, 0.6478027105331421, 2.700146198272705, 2.715266227722168, 0.1104128360748291, 2.1515555381774902, 1.2023998498916626, 1.4844048023223877, 2.4675357341766357, 2.187767744064331, 0.9266213178634644, 0.29698407649993896, 0.3806385397911072, 2.6712419986724854, 2.6362318992614746, 3.196319103240967, 0.24145852029323578, 1.3737447261810303, 1.4307146072387695, 2.1548590660095215, 0.023170748725533485, 0.1731463521718979, 2.839632987976074, 2.1521596908569336, 0.9862606525421143, 2.510728597640991, 1.035631537437439, 2.091766834259033, 1.0349187850952148, 0.20296508073806763, 1.9733200073242188]",1.6070979833602903,"[48, 32000]","[48, 2048]",3863.794921875,104.53482055664062,36.961798004727626,1.6070979833602903,45,22.999094260229228,0.02705496090509705,0.011646580864121707,0.033481207986672715,2.1778087615966797,80.4957275390625,68.50672337871093,98.05132127504024,0.02938135188104767,2
