id,category,prompt,expected_answer,evaluation_type,generated_response,generated_tokens,generated_token_ids,output_token_count,generation_time_seconds,is_evaluable,is_correct,evaluation_notes,token_entropy,mean_token_entropy,logits_shape,hidden_states_shape,L,D,C,E,V,candidate_metric_01,path_efficiency,curvature_density,entropy_per_step,trajectory_compression,trajectory_expansion,hidden_state_dispersion,hidden_state_radius,trajectory_self_similarity,trajectory_loop_score
explanations_002,explanations,Explain why plants need sunlight.,,,"It is called an 'incident' because the sun is reflected by plants. This is what causes algae to grow in the spring and summer, and in the fall.

And the same goes for photosynthesis. Plants make up about","['ĠIt', 'Ġis', 'Ġcalled', 'Ġan', ""Ġ'"", 'inc', 'ident', ""'"", 'Ġbecause', 'Ġthe', 'Ġsun', 'Ġis', 'Ġreflected', 'Ġby', 'Ġplants', '.', 'ĠThis', 'Ġis', 'Ġwhat', 'Ġcauses', 'Ġalgae', 'Ġto', 'Ġgrow', 'Ġin', 'Ġthe', 'Ġspring', 'Ġand', 'Ġsummer', ',', 'Ġand', 'Ġin', 'Ġthe', 'Ġfall', '.', 'Ċ', 'Ċ', 'And', 'Ġthe', 'Ġsame', 'Ġgoes', 'Ġfor', 'Ġphotos', 'ynthesis', '.', 'ĠPlants', 'Ġmake', 'Ġup', 'Ġabout']","[632, 318, 1444, 281, 705, 1939, 738, 6, 780, 262, 4252, 318, 12548, 416, 6134, 13, 770, 318, 644, 5640, 33773, 284, 1663, 287, 262, 6076, 290, 3931, 11, 290, 287, 262, 2121, 13, 198, 198, 1870, 262, 976, 2925, 329, 5205, 44411, 13, 39269, 787, 510, 546]",48,1.476215999999113,False,,No evaluation_type provided.,"[1.2025474309921265, 1.4745579957962036, 2.9013445377349854, 1.4002736806869507, 1.6259714365005493, 3.609919548034668, 2.0922374725341797, 2.1191325187683105, 1.7992784976959229, 1.7666306495666504, 1.8029032945632935, 2.267906904220581, 2.744614839553833, 1.8893146514892578, 1.24664306640625, 1.731526255607605, 2.1077725887298584, 1.4545133113861084, 2.3158228397369385, 2.6985719203948975, 1.5350793600082397, 0.9774308204650879, 1.394105315208435, 1.7188373804092407, 1.0480315685272217, 2.7765510082244873, 1.2250537872314453, 2.337170124053955, 0.8119356036186218, 1.522582769393921, 2.627514362335205, 1.1403464078903198, 1.5087803602218628, 2.121455669403076, 2.0376510620117188, 0.0002237197768408805, 2.967442035675049, 3.0432372093200684, 3.1256015300750732, 2.068351984024048, 0.04043436795473099, 2.0634984970092773, 0.3180825114250183, 1.0626749992370605, 1.5336616039276123, 2.7872259616851807, 1.6641647815704346, 2.240079641342163]",1.832264304161072,"[48, 50257]","[48, 768]",3761.431396484375,71.91192626953125,52.30608595278411,1.832264304161072,34,28.5472384273366,0.019118234174560194,0.009039112086898123,0.03817217300335567,1.4981651306152344,78.36315409342448,58.087175179085996,282.50272676399777,-0.34475081327315343,26
explanations_003,explanations,Explain why ice floats on liquid water.,,,"If you're having fun and can't stand to get in any ice at all, you're probably fine.

I've been playing this game for the last 7-8 years, and when I first saw the game on the Xbox","['ĠIf', 'Ġyou', ""'re"", 'Ġhaving', 'Ġfun', 'Ġand', 'Ġcan', ""'t"", 'Ġstand', 'Ġto', 'Ġget', 'Ġin', 'Ġany', 'Ġice', 'Ġat', 'Ġall', ',', 'Ġyou', ""'re"", 'Ġprobably', 'Ġfine', '.', 'Ċ', 'Ċ', 'I', ""'ve"", 'Ġbeen', 'Ġplaying', 'Ġthis', 'Ġgame', 'Ġfor', 'Ġthe', 'Ġlast', 'Ġ7', '-', '8', 'Ġyears', ',', 'Ġand', 'Ġwhen', 'ĠI', 'Ġfirst', 'Ġsaw', 'Ġthe', 'Ġgame', 'Ġon', 'Ġthe', 'ĠXbox']","[1002, 345, 821, 1719, 1257, 290, 460, 470, 1302, 284, 651, 287, 597, 4771, 379, 477, 11, 345, 821, 2192, 3734, 13, 198, 198, 40, 1053, 587, 2712, 428, 983, 329, 262, 938, 767, 12, 23, 812, 11, 290, 618, 314, 717, 2497, 262, 983, 319, 262, 9445]",48,1.4649023999991186,False,,No evaluation_type provided.,"[0.9559211134910583, 1.437157392501831, 2.6667187213897705, 2.731142997741699, 0.9735156893730164, 1.2104837894439697, 2.1713032722473145, 1.0227714776992798, 3.0862269401550293, 1.1657557487487793, 2.364642381668091, 3.1318352222442627, 2.0440149307250977, 2.1328227519989014, 1.1676256656646729, 0.23425403237342834, 0.4085124731063843, 2.510571241378784, 2.177136182785034, 1.7197662591934204, 2.0595479011535645, 0.6482278108596802, 2.0364139080047607, 0.0006974400603212416, 3.4322314262390137, 2.655409812927246, 2.8967864513397217, 3.0127131938934326, 1.923026442527771, 0.2536865770816803, 0.6126213073730469, 2.046304702758789, 0.7574102282524109, 2.770203113555908, 1.3777154684066772, 0.6046744585037231, 1.4003715515136719, 1.3592097759246826, 0.5940053462982178, 1.3432679176330566, 0.42807769775390625, 2.147902011871338, 1.7339837551116943, 1.399215579032898, 2.5398812294006348, 1.2491648197174072, 1.8833632469177246, 3.2893972396850586]",1.7034934759140017,"[48, 50257]","[48, 768]",3543.903076171875,38.28875732421875,92.55727591687216,1.7034934759140017,30,54.33380122997595,0.010804120908853488,0.008465242800151861,0.03548944741487504,0.7976824442545573,73.83131408691406,67.8217867183409,153.57497370960553,0.13732652330676803,18
explanations_004,explanations,Explain why exercise can improve cardiovascular health.,,,"Introduction

In a recent publication, the Journal of the American Heart Association (JHA) reported that exercise (i.e., walking, running, or something similar) has been shown to improve cardiovascular health. In the following","['Ċ', 'Ċ', 'Introduction', 'Ċ', 'Ċ', 'In', 'Ġa', 'Ġrecent', 'Ġpublication', ',', 'Ġthe', 'ĠJournal', 'Ġof', 'Ġthe', 'ĠAmerican', 'ĠHeart', 'ĠAssociation', 'Ġ(', 'J', 'HA', ')', 'Ġreported', 'Ġthat', 'Ġexercise', 'Ġ(', 'i', '.', 'e', '.,', 'Ġwalking', ',', 'Ġrunning', ',', 'Ġor', 'Ġsomething', 'Ġsimilar', ')', 'Ġhas', 'Ġbeen', 'Ġshown', 'Ġto', 'Ġimprove', 'Ġcardiovascular', 'Ġhealth', '.', 'ĠIn', 'Ġthe', 'Ġfollowing']","[198, 198, 21906, 198, 198, 818, 257, 2274, 9207, 11, 262, 4913, 286, 262, 1605, 8894, 5396, 357, 41, 7801, 8, 2098, 326, 5517, 357, 72, 13, 68, 1539, 6155, 11, 2491, 11, 393, 1223, 2092, 8, 468, 587, 3402, 284, 2987, 21134, 1535, 13, 554, 262, 1708]",48,1.4885627000003296,False,,No evaluation_type provided.,"[0.619483470916748, 7.454940350726247e-05, 3.422328233718872, 0.33395761251449585, 9.700404916657135e-06, 2.547349452972412, 1.9617133140563965, 1.7486270666122437, 1.8330661058425903, 1.426791787147522, 2.1915342807769775, 1.7591381072998047, 0.005377196706831455, 2.533155679702759, 0.060299087315797806, 1.179168701171875, 0.0002896363730542362, 1.5112298727035522, 0.3108159303665161, 0.728864312171936, 0.6361921429634094, 2.8376026153564453, 0.984038233757019, 2.2386703491210938, 2.537761926651001, 2.9783565998077393, 0.002441427670419216, 8.65085021359846e-05, 0.27758920192718506, 3.1725878715515137, 1.1081018447875977, 1.2400822639465332, 0.4759526550769806, 2.0488688945770264, 2.923203468322754, 0.8377475738525391, 0.08972098678350449, 2.169743776321411, 1.2793155908584595, 0.6200656890869141, 0.004747308325022459, 1.4199274778366089, 1.8356471061706543, 0.3267020285129547, 1.8305772542953491, 2.5232107639312744, 2.349928140640259, 2.8487541675567627]",1.3702269792556765,"[48, 50257]","[48, 768]",8511.9072265625,50.02348327636719,170.15822707779762,1.3702269792556765,33,124.18251111230464,0.005876883046876085,0.0038769219543440584,0.028546395401159927,1.0421559015909831,177.3314005533854,121.46020819745677,507.6157928874098,-0.07669412709632091,36
explanations_005,explanations,Explain why seasons occur on Earth.,,,"""The reason we are here is because you don't know what is coming up, what's going to happen,"" said O'Keefe. ""You've got to make sure the story unfolds the right way. You've got to","['Ċ', 'Ċ', '""', 'The', 'Ġreason', 'Ġwe', 'Ġare', 'Ġhere', 'Ġis', 'Ġbecause', 'Ġyou', 'Ġdon', ""'t"", 'Ġknow', 'Ġwhat', 'Ġis', 'Ġcoming', 'Ġup', ',', 'Ġwhat', ""'s"", 'Ġgoing', 'Ġto', 'Ġhappen', ',""', 'Ġsaid', 'ĠO', ""'"", 'Keefe', '.', 'Ġ""', 'You', ""'ve"", 'Ġgot', 'Ġto', 'Ġmake', 'Ġsure', 'Ġthe', 'Ġstory', 'Ġunfolds', 'Ġthe', 'Ġright', 'Ġway', '.', 'ĠYou', ""'ve"", 'Ġgot', 'Ġto']","[198, 198, 1, 464, 1738, 356, 389, 994, 318, 780, 345, 836, 470, 760, 644, 318, 2406, 510, 11, 644, 338, 1016, 284, 1645, 553, 531, 440, 6, 48122, 13, 366, 1639, 1053, 1392, 284, 787, 1654, 262, 1621, 45995, 262, 826, 835, 13, 921, 1053, 1392, 284]",48,1.563165899999149,False,,No evaluation_type provided.,"[1.2821860313415527, 0.0003859399876091629, 3.0961039066314697, 2.7667062282562256, 3.3796072006225586, 2.0808756351470947, 2.606747627258301, 2.73345685005188, 1.304253101348877, 0.8066381812095642, 1.8100926876068115, 2.258958101272583, 9.388270700583234e-05, 1.679072618484497, 1.9880874156951904, 2.241748332977295, 0.5736827254295349, 2.4910218715667725, 2.4072985649108887, 2.228005886077881, 1.3603883981704712, 1.0733751058578491, 0.5342724323272705, 0.16433113813400269, 2.2057604789733887, 1.4833256006240845, 3.2166833877563477, 0.5143737196922302, 2.277491569519043, 0.5460740923881531, 0.5112386345863342, 2.3215200901031494, 1.6674962043762207, 0.7017615437507629, 0.5884438753128052, 2.9530978202819824, 2.0436251163482666, 1.1133002042770386, 3.398324728012085, 1.021651029586792, 2.540313482284546, 0.7368773221969604, 0.004520194139331579, 1.4954580068588257, 2.6870012283325195, 1.9605234861373901, 0.008031629957258701, 0.012633253820240498]",1.6016024351119995,"[48, 50257]","[48, 768]",5730.07568359375,467.15472412109375,12.265905464991992,1.6016024351119995,33,7.658520739033618,0.08152679823385978,0.005759086235891266,0.033366717398166656,9.73239008585612,119.37657674153645,100.8419044700757,505.1383645052429,-0.3945979237060449,23
explanations_006,explanations,Explain why metal often feels colder than wood at the same temperature.,,,"Why don't you use a thermometer to check the temperature of your wood?

The best way to get information on the temperature of wood is to look at the temperature of your wood. If you are going to use a","['Ċ', 'Ċ', 'Why', 'Ġdon', ""'t"", 'Ġyou', 'Ġuse', 'Ġa', 'Ġtherm', 'ometer', 'Ġto', 'Ġcheck', 'Ġthe', 'Ġtemperature', 'Ġof', 'Ġyour', 'Ġwood', '?', 'Ċ', 'Ċ', 'The', 'Ġbest', 'Ġway', 'Ġto', 'Ġget', 'Ġinformation', 'Ġon', 'Ġthe', 'Ġtemperature', 'Ġof', 'Ġwood', 'Ġis', 'Ġto', 'Ġlook', 'Ġat', 'Ġthe', 'Ġtemperature', 'Ġof', 'Ġyour', 'Ġwood', '.', 'ĠIf', 'Ġyou', 'Ġare', 'Ġgoing', 'Ġto', 'Ġuse', 'Ġa']","[198, 198, 5195, 836, 470, 345, 779, 257, 21969, 15635, 284, 2198, 262, 5951, 286, 534, 4898, 30, 198, 198, 464, 1266, 835, 284, 651, 1321, 319, 262, 5951, 286, 4898, 318, 284, 804, 379, 262, 5951, 286, 534, 4898, 13, 1002, 345, 389, 1016, 284, 779, 257]",48,1.4904372000019066,False,,No evaluation_type provided.,"[1.3288966417312622, 0.00041740754386410117, 3.4047112464904785, 2.5764949321746826, 0.00023172295186668634, 1.2336347103118896, 2.242652177810669, 1.4664818048477173, 3.0614233016967773, 0.24662812054157257, 1.3382694721221924, 1.403149127960205, 1.7436208724975586, 1.0712025165557861, 0.4870937466621399, 1.4761881828308105, 1.053259015083313, 0.5464351773262024, 1.2725234031677246, 1.8360988178756088e-05, 3.0632598400115967, 1.7395483255386353, 0.8209218978881836, 0.09939748793840408, 2.4420905113220215, 1.4321463108062744, 1.038755178451538, 1.816503882408142, 1.777557134628296, 0.317844033241272, 1.143239140510559, 0.32073038816452026, 0.4245120584964752, 2.4764058589935303, 0.7385086417198181, 1.1661949157714844, 2.1621646881103516, 0.8774579763412476, 1.2742674350738525, 1.0147778987884521, 1.3997608423233032, 2.7191519737243652, 1.1679824590682983, 2.537853479385376, 1.9917982816696167, 0.09512573480606079, 1.9497408866882324, 0.7639896273612976]",1.3484379053115845,"[48, 50257]","[48, 768]",6979.826171875,144.89651489257812,48.17111147945574,1.3484379053115845,39,35.72364088083449,0.020759330006875285,0.00558753170059583,0.02809245636065801,3.0186773935953775,145.41304524739584,91.88808537921165,505.1217278726938,0.05234229636393376,33
explanations_007,explanations,Explain why sleep is important for memory.,,,"Sleep is a common cognitive function. It is why you have trouble remembering what's happening in front of you. It is why you feel sleepy. It is why you feel like you can't get through the day.

It","['Ċ', 'Ċ', 'Sleep', 'Ġis', 'Ġa', 'Ġcommon', 'Ġcognitive', 'Ġfunction', '.', 'ĠIt', 'Ġis', 'Ġwhy', 'Ġyou', 'Ġhave', 'Ġtrouble', 'Ġremembering', 'Ġwhat', ""'s"", 'Ġhappening', 'Ġin', 'Ġfront', 'Ġof', 'Ġyou', '.', 'ĠIt', 'Ġis', 'Ġwhy', 'Ġyou', 'Ġfeel', 'Ġsleepy', '.', 'ĠIt', 'Ġis', 'Ġwhy', 'Ġyou', 'Ġfeel', 'Ġlike', 'Ġyou', 'Ġcan', ""'t"", 'Ġget', 'Ġthrough', 'Ġthe', 'Ġday', '.', 'Ċ', 'Ċ', 'It']","[198, 198, 40555, 318, 257, 2219, 10870, 2163, 13, 632, 318, 1521, 345, 423, 5876, 24865, 644, 338, 5836, 287, 2166, 286, 345, 13, 632, 318, 1521, 345, 1254, 42023, 13, 632, 318, 1521, 345, 1254, 588, 345, 460, 470, 651, 832, 262, 1110, 13, 198, 198, 1026]",48,1.5565616999992926,False,,No evaluation_type provided.,"[1.2561993598937988, 0.0002187947102356702, 3.258319616317749, 0.9383047223091125, 2.1839606761932373, 3.3114452362060547, 3.2650985717773438, 2.394331455230713, 1.6903488636016846, 1.5396673679351807, 1.6131123304367065, 2.512892007827759, 1.3784081935882568, 2.749830722808838, 2.377951145172119, 1.2665196657180786, 2.6181156635284424, 0.8205403089523315, 1.3900775909423828, 1.7621792554855347, 1.054187297821045, 0.0014263869961723685, 0.010786944068968296, 1.1768907308578491, 1.8602313995361328, 1.108468770980835, 0.7709856629371643, 0.5311893820762634, 2.644244909286499, 2.8254613876342773, 1.7849504947662354, 1.2618803977966309, 0.09225037693977356, 0.16333052515983582, 0.34506505727767944, 2.3245327472686768, 2.9091105461120605, 0.21817827224731445, 0.9846744537353516, 0.2206885665655136, 2.7581934928894043, 1.9983357191085815, 1.3394848108291626, 0.28742802143096924, 0.5386161804199219, 1.3115242719650269, 2.3806946046533994e-05, 2.2789621353149414]",1.4818463325500488,"[48, 50257]","[48, 768]",5505.96630859375,81.17593383789062,67.82756967833885,1.4818463325500488,32,45.77233697479087,0.014743267446295607,0.005811877190395114,0.030871798594792683,1.691165288289388,114.70763142903645,85.68389654104249,492.02000694965795,-0.17754601501712597,28
explanations_008,explanations,Explain why rainbows appear after sunlight passes through raindrops.,,,"You may be wondering what the heck is going on here.

Rainbows in the sky are a sign of the sun. The sun is the source of light and the sky is the place where the sun shines. The difference between rain","['ĠYou', 'Ġmay', 'Ġbe', 'Ġwondering', 'Ġwhat', 'Ġthe', 'Ġheck', 'Ġis', 'Ġgoing', 'Ġon', 'Ġhere', '.', 'Ċ', 'Ċ', 'Rain', 'bows', 'Ġin', 'Ġthe', 'Ġsky', 'Ġare', 'Ġa', 'Ġsign', 'Ġof', 'Ġthe', 'Ġsun', '.', 'ĠThe', 'Ġsun', 'Ġis', 'Ġthe', 'Ġsource', 'Ġof', 'Ġlight', 'Ġand', 'Ġthe', 'Ġsky', 'Ġis', 'Ġthe', 'Ġplace', 'Ġwhere', 'Ġthe', 'Ġsun', 'Ġshines', '.', 'ĠThe', 'Ġdifference', 'Ġbetween', 'Ġrain']","[921, 743, 307, 11263, 644, 262, 22574, 318, 1016, 319, 994, 13, 198, 198, 31443, 25435, 287, 262, 6766, 389, 257, 1051, 286, 262, 4252, 13, 383, 4252, 318, 262, 2723, 286, 1657, 290, 262, 6766, 318, 262, 1295, 810, 262, 4252, 32481, 13, 383, 3580, 1022, 6290]",48,1.4751633999985645,False,,No evaluation_type provided.,"[1.0789401531219482, 1.45870840549469, 2.5132946968078613, 1.7690497636795044, 1.5202858448028564, 2.746854066848755, 2.289320945739746, 1.9487359523773193, 0.8101565837860107, 0.039770644158124924, 1.560025691986084, 0.7332782745361328, 2.6556551456451416, 0.0036927133332937956, 2.7176897525787354, 0.1576279103755951, 1.3214833736419678, 1.0146958827972412, 0.9135387539863586, 1.5282580852508545, 2.9474472999572754, 3.4050400257110596, 0.5471271276473999, 2.357004165649414, 2.7313778400421143, 1.3340630531311035, 2.3572726249694824, 1.8293402194976807, 1.4097366333007812, 2.271951675415039, 2.4931814670562744, 0.03473442420363426, 1.601362943649292, 1.9329028129577637, 1.8169149160385132, 2.7219491004943848, 0.26270678639411926, 1.0476757287979126, 1.7206482887268066, 0.8621239066123962, 1.7750540971755981, 1.06592857837677, 1.103840708732605, 0.20823585987091064, 2.429028034210205, 1.7170995473861694, 0.35996103286743164, 1.477617621421814]",1.554216384887695,"[48, 50257]","[48, 768]",5536.72998046875,99.3582534790039,55.72491249193259,1.554216384887695,38,35.85402459642656,0.017945295116340864,0.006863256856311936,0.032379508018493645,2.0699636141459146,115.34854125976562,77.67272363411048,498.79588893684996,0.2616414670255483,27
explanations_009,explanations,Explain why food spoils faster at warm temperatures.,,,"The problem is, it's a problem that the food industry's representatives have been trying to solve for a long time.

A new study by researchers at the University of Michigan and the University of Washington in Seattle reveals that,","['Ċ', 'Ċ', 'The', 'Ġproblem', 'Ġis', ',', 'Ġit', ""'s"", 'Ġa', 'Ġproblem', 'Ġthat', 'Ġthe', 'Ġfood', 'Ġindustry', ""'s"", 'Ġrepresentatives', 'Ġhave', 'Ġbeen', 'Ġtrying', 'Ġto', 'Ġsolve', 'Ġfor', 'Ġa', 'Ġlong', 'Ġtime', '.', 'Ċ', 'Ċ', 'A', 'Ġnew', 'Ġstudy', 'Ġby', 'Ġresearchers', 'Ġat', 'Ġthe', 'ĠUniversity', 'Ġof', 'ĠMichigan', 'Ġand', 'Ġthe', 'ĠUniversity', 'Ġof', 'ĠWashington', 'Ġin', 'ĠSeattle', 'Ġreveals', 'Ġthat', ',']","[198, 198, 464, 1917, 318, 11, 340, 338, 257, 1917, 326, 262, 2057, 2831, 338, 10826, 423, 587, 2111, 284, 8494, 329, 257, 890, 640, 13, 198, 198, 32, 649, 2050, 416, 4837, 379, 262, 2059, 286, 7055, 290, 262, 2059, 286, 2669, 287, 7312, 10069, 326, 11]",48,1.55242360000193,False,,No evaluation_type provided.,"[0.8298090100288391, 0.00024300365475937724, 3.40230655670166, 3.484895944595337, 1.3230751752853394, 0.6846256852149963, 2.9128527641296387, 1.111465573310852, 1.8178021907806396, 3.139345169067383, 1.8608438968658447, 2.4958994388580322, 3.020435094833374, 0.5186085104942322, 1.7047711610794067, 2.756110429763794, 1.9421212673187256, 1.5241851806640625, 2.2382640838623047, 0.04973806068301201, 1.493333101272583, 0.24334467947483063, 1.4979898929595947, 0.9306081533432007, 0.03754784166812897, 0.6691410541534424, 1.9307358264923096, 2.7485973987495527e-05, 2.715031862258911, 2.602468252182007, 1.0621967315673828, 2.4170544147491455, 1.3080698251724243, 0.37511083483695984, 1.2088652849197388, 0.3694261908531189, 0.000881713000126183, 2.6011714935302734, 2.210252046585083, 0.7392762899398804, 0.5677009224891663, 0.0016696281963959336, 2.5282013416290283, 2.1598591804504395, 0.0991230458021164, 1.6740559339523315, 0.45095711946487427, 2.652621030807495]",1.4867525100708008,"[48, 50257]","[48, 768]",5626.21533203125,57.80079650878906,97.33802424635688,1.4867525100708008,35,65.47022694565455,0.010273477479561925,0.006220878145338216,0.030974010626475017,1.2041832605997722,117.2128194173177,82.65282383291225,511.6821550316101,-0.10984669322202102,19
explanations_010,explanations,Explain why vaccination can protect a population.,,,"Dr. Erika Burchfield, the director of public health at the National Cancer Institute in Bethesda, Md., said that while children are at a higher risk for developing cancer, they are also at a higher risk for other types","['Ċ', 'Ċ', 'Dr', '.', 'ĠE', 'rika', 'ĠB', 'urch', 'field', ',', 'Ġthe', 'Ġdirector', 'Ġof', 'Ġpublic', 'Ġhealth', 'Ġat', 'Ġthe', 'ĠNational', 'ĠCancer', 'ĠInstitute', 'Ġin', 'ĠBethesda', ',', 'ĠMd', '.,', 'Ġsaid', 'Ġthat', 'Ġwhile', 'Ġchildren', 'Ġare', 'Ġat', 'Ġa', 'Ġhigher', 'Ġrisk', 'Ġfor', 'Ġdeveloping', 'Ġcancer', ',', 'Ġthey', 'Ġare', 'Ġalso', 'Ġat', 'Ġa', 'Ġhigher', 'Ġrisk', 'Ġfor', 'Ġother', 'Ġtypes']","[198, 198, 6187, 13, 412, 28716, 347, 2575, 3245, 11, 262, 3437, 286, 1171, 1535, 379, 262, 2351, 15523, 5136, 287, 33537, 11, 39762, 1539, 531, 326, 981, 1751, 389, 379, 257, 2440, 2526, 329, 5922, 4890, 11, 484, 389, 635, 379, 257, 2440, 2526, 329, 584, 3858]",48,1.4543264000021736,False,,No evaluation_type provided.,"[0.8644415140151978, 0.00023487764701712877, 3.1973836421966553, 0.13047894835472107, 3.6983256340026855, 2.1875853538513184, 3.447782516479492, 2.02463698387146, 2.0187928676605225, 1.2812869548797607, 2.557705879211426, 2.3678576946258545, 0.020289214327931404, 0.43180137872695923, 0.14516650140285492, 0.7575808167457581, 0.41941872239112854, 2.476987838745117, 1.5600205659866333, 0.0005983001319691539, 0.704910397529602, 0.8222533464431763, 0.022938743233680725, 0.8269963264465332, 0.06021039932966232, 1.6574256420135498, 2.2010247707366943, 2.960728168487549, 2.3352692127227783, 2.508066415786743, 2.342362642288208, 2.0050675868988037, 1.6695337295532227, 0.001499330741353333, 1.0642982721328735, 1.82619047164917, 2.2241649627685547, 0.8524722456932068, 2.3960306644439697, 1.816171646118164, 1.9797630310058594, 0.6895939707756042, 1.1237950325012207, 1.0088919401168823, 0.012813562527298927, 0.3477514684200287, 2.425851345062256, 1.569532036781311]",1.4384163618087769,"[48, 50257]","[48, 768]",7199.1435546875,45.167964935302734,159.38605082162417,1.4384163618087769,33,110.806616952827,0.006274074769059579,0.004583878589073706,0.02996700753768285,0.9409992694854736,149.9821573893229,106.55702767042993,508.8831650265631,-0.1196269942048565,21
explanations_011,explanations,Explain why a compass needle points roughly north.,,,"What about a compass needle that's not a compass? Take a look at the chart below.

The compass needle in this picture (and this one!) is the one that's being used to orient the plane around the plane","['Ċ', 'Ċ', 'What', 'Ġabout', 'Ġa', 'Ġcompass', 'Ġneedle', 'Ġthat', ""'s"", 'Ġnot', 'Ġa', 'Ġcompass', '?', 'ĠTake', 'Ġa', 'Ġlook', 'Ġat', 'Ġthe', 'Ġchart', 'Ġbelow', '.', 'Ċ', 'Ċ', 'The', 'Ġcompass', 'Ġneedle', 'Ġin', 'Ġthis', 'Ġpicture', 'Ġ(', 'and', 'Ġthis', 'Ġone', '!)', 'Ġis', 'Ġthe', 'Ġone', 'Ġthat', ""'s"", 'Ġbeing', 'Ġused', 'Ġto', 'Ġorient', 'Ġthe', 'Ġplane', 'Ġaround', 'Ġthe', 'Ġplane']","[198, 198, 2061, 546, 257, 31855, 17598, 326, 338, 407, 257, 31855, 30, 7214, 257, 804, 379, 262, 8262, 2174, 13, 198, 198, 464, 31855, 17598, 287, 428, 4286, 357, 392, 428, 530, 8133, 318, 262, 530, 326, 338, 852, 973, 284, 11367, 262, 6614, 1088, 262, 6614]",48,1.4706099000031827,False,,No evaluation_type provided.,"[1.574744701385498, 0.0008904752321541309, 3.0997586250305176, 2.137094497680664, 1.2638283967971802, 1.0743179321289062, 0.4595552384853363, 1.7641425132751465, 0.8044974207878113, 2.9933042526245117, 2.9135608673095703, 0.20498797297477722, 0.8894414901733398, 1.0977301597595215, 1.040574312210083, 0.4413066804409027, 0.19682742655277252, 1.2336734533309937, 2.5644099712371826, 1.1648746728897095, 1.3078778982162476, 1.1868141889572144, 2.755201785475947e-05, 2.7471349239349365, 1.9596210718154907, 0.07608363032341003, 1.6244549751281738, 0.997236430644989, 1.9692139625549316, 0.7741557955741882, 2.449211597442627, 2.12858247756958, 1.6585090160369873, 1.7472654581069946, 1.003800868988037, 2.240434408187866, 1.9234603643417358, 1.7795672416687012, 2.7395966053009033, 3.107567310333252, 0.8204914927482605, 1.61060631275177, 2.9463577270507812, 0.9280543327331543, 1.690758228302002, 0.6925984025001526, 0.7155828475952148, 2.718980073928833]",1.5096575021743774,"[48, 50257]","[48, 768]",3888.1865234375,91.6469497680664,42.42570574664456,1.5096575021743774,33,28.102868157537927,0.0235706155596266,0.008487247152645622,0.031451197961966194,1.9093114535013835,81.00388590494792,58.33421162017711,221.49376907107347,-0.1368154729705591,28
explanations_012,explanations,Explain why salt lowers the freezing point of water.,,,"In the following steps, we'll apply the principle to the three fundamental forms of cold water:

Cold water, or cold water that freezes, and which is not used for anything other than its own use.

Cold","['Ċ', 'Ċ', 'In', 'Ġthe', 'Ġfollowing', 'Ġsteps', ',', 'Ġwe', ""'ll"", 'Ġapply', 'Ġthe', 'Ġprinciple', 'Ġto', 'Ġthe', 'Ġthree', 'Ġfundamental', 'Ġforms', 'Ġof', 'Ġcold', 'Ġwater', ':', 'Ċ', 'Ċ', 'Cold', 'Ġwater', ',', 'Ġor', 'Ġcold', 'Ġwater', 'Ġthat', 'Ġfreezes', ',', 'Ġand', 'Ġwhich', 'Ġis', 'Ġnot', 'Ġused', 'Ġfor', 'Ġanything', 'Ġother', 'Ġthan', 'Ġits', 'Ġown', 'Ġuse', '.', 'Ċ', 'Ċ', 'Cold']","[198, 198, 818, 262, 1708, 4831, 11, 356, 1183, 4174, 262, 7989, 284, 262, 1115, 7531, 5107, 286, 4692, 1660, 25, 198, 198, 34312, 1660, 11, 393, 4692, 1660, 326, 44389, 11, 290, 543, 318, 407, 973, 329, 1997, 584, 621, 663, 898, 779, 13, 198, 198, 34312]",48,1.5365777000006346,False,,No evaluation_type provided.,"[1.1155509948730469, 0.0005896587972529233, 3.363598346710205, 2.255415916442871, 3.1700332164764404, 2.9154045581817627, 0.6870021224021912, 1.2444357872009277, 0.9783165454864502, 3.070392370223999, 1.5895190238952637, 2.3804404735565186, 0.4979277551174164, 2.1867802143096924, 2.853022336959839, 2.7661759853363037, 3.1094281673431396, 0.060861896723508835, 1.8328907489776611, 1.089650273323059, 1.629493236541748, 1.7685790061950684, 1.813704875530675e-05, 2.743220329284668, 0.5098265409469604, 2.2856128215789795, 2.2743258476257324, 1.7884886264801025, 0.8907185196876526, 2.918882131576538, 1.6186225414276123, 2.7439284324645996, 1.780074119567871, 2.9860873222351074, 1.5079673528671265, 2.752718925476074, 2.8981008529663086, 1.8894296884536743, 2.347092628479004, 1.8164092302322388, 0.001395873841829598, 2.775552749633789, 2.2783539295196533, 2.373711585998535, 0.8877173066139221, 0.8784360885620117, 9.79295055003604e-06, 0.8917301893234253]",1.800082087516785,"[48, 50257]","[48, 768]",4495.0234375,110.18463897705078,40.79537292340924,1.800082087516785,31,22.66306253826819,0.02451258386281791,0.006896515764830203,0.037501710156599685,2.295513312021891,93.64632161458333,69.0290319492798,373.25488808437115,0.5550840096758902,20
